2025-04-10T10:06:28.904,FE,20, 0, 0,28, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,28050,q1,0.1599245,q2,-0.01877223,q3,0.07427514,q4,0.984152,rollspeed,-0.001524888,pitchspeed,0.0009545707,yawspeed,-0.000161569,repr_offset_q,,,sig ,Len,40,crc16,49364
2025-04-10T10:06:28.994,FE, 2, 0, 0,29, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,54054
2025-04-10T10:06:28.994,FE,1C, 0, 0,2A, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,28125,roll,0.1409366,pitch,0.06072792,yaw,2.82375,rollspeed,-0.001093393,pitchspeed,0.001235036,yawspeed,-0.0002143524,,sig ,Len,36,crc16,20608
2025-04-10T10:06:29.119,FE, 2, 0, 0,2B, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,58525
2025-04-10T10:06:29.149,FE,2A, 0, 0,2C, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,28225,chan1_raw,1495,chan2_raw,1511,chan3_raw,1886,chan4_raw,1496,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1076,chan9_raw,1933,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,28239
2025-04-10T10:06:29.149,FE,1C, 0, 0,2D, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,28275,roll,0.140934,pitch,0.06072771,yaw,2.823846,rollspeed,-0.001014398,pitchspeed,0.0008125652,yawspeed,0.0002997597,,sig ,Len,36,crc16,57129
2025-04-10T10:06:29.150,FE, 2, 0, 0,2E, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,5182
2025-04-10T10:06:29.150,FE,20, 0, 0,2F, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,28285,q1,0.1598493,q2,-0.01876722,q3,0.07427993,q4,0.9841639,rollspeed,-0.00125866,pitchspeed,0.0006619915,yawspeed,5.48067E-05,repr_offset_q,,,sig ,Len,40,crc16,39649
2025-04-10T10:06:29.258,FE,25, 0, 0,30, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,28355,q,,body_roll_rate,-0.9144245,body_pitch_rate,-0.3947705,body_yaw_rate,0.01196995,thrust,0.001,type_mask,0,,sig ,Len,45,crc16,63148
2025-04-10T10:06:29.258,FE,14, 0, 0,31, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.01544883,alt,323.1768,climb,0.01028968,heading,161,throttle,0,,sig ,Len,28,crc16,65075
2025-04-10T10:06:29.258,FE, 2, 0, 0,32, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,4205
2025-04-10T10:06:29.259,FE,1C, 0, 0,33, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,28430,roll,0.14093,pitch,0.06071833,yaw,2.823836,rollspeed,-0.0005217185,pitchspeed,0.00131126,yawspeed,0.0004354636,,sig ,Len,36,crc16,9032
2025-04-10T10:06:29.367,FE, 2, 0, 0,34, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,18592
