2025-04-10T10:33:49.072,FE, 2, 0, 0,58, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,23999
2025-04-10T10:33:49.072,FE,1C, 0, 0,59, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,14645,roll,0.01273598,pitch,-0.0320954,yaw,2.787314,rollspeed,0.002026336,pitchspeed,-0.001461086,yawspeed,0.005066075,,sig ,Len,36,crc16,29462
2025-04-10T10:33:49.118,FE, 2, 0, 0,5A, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,27140
2025-04-10T10:33:49.118,FE, 9, 0, 0,5B, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,17,crc16,18609
2025-04-10T10:33:49.119,FE,20, 0, 0,5C, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,14807,q1,0.1755954,q2,0.01698937,q3,0.003399362,q4,0.98431,rollspeed,0.0004264753,pitchspeed,-0.000409391,yawspeed,0.004565238,repr_offset_q,,,sig ,Len,40,crc16,6498
2025-04-10T10:33:49.979,FE, 6, 0, 0,13,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,4116
2025-04-10T10:33:49.979,FE, 6, 0, 0,14,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,45298
2025-04-10T10:33:49.981,FE, 6, 0, 0,15,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,34306
2025-04-10T10:33:49.981,FE, 6, 0, 0,16,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,30897
2025-04-10T10:33:49.981,FE, 6, 0, 0,17,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,53326
2025-04-10T10:33:49.982,FE, 6, 0, 0,18,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,52226
