2025-04-10T16:20:09.636,FE,1C, 0, 0,E8, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,10351,roll,-0.06560538,pitch,0.01975927,yaw,0.8215567,rollspeed,0.002722608,pitchspeed,-0.001814044,yawspeed,0.003539782,,sig ,Len,36,crc16,12594
2025-04-10T16:20:09.650,FE,20, 0, 0,E9, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,10351,q1,0.9161429,q2,-0.03400996,q3,-0.00404315,q4,0.3993858,rollspeed,0.002722608,pitchspeed,-0.001814044,yawspeed,0.003539782,repr_offset_q,,,sig ,Len,40,crc16,27782
2025-04-10T16:20:09.650,FE, 2, 0, 0,EA, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,14931
2025-04-10T16:20:09.666,FE,2A, 0, 0,EB, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,10359,chan1_raw,1495,chan2_raw,1511,chan3_raw,1056,chan4_raw,1498,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1137,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,42903
2025-04-10T16:20:09.855,FE, 2, 0, 0,EC, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,25246
2025-04-10T16:20:09.885,FE,25, 0, 0,ED, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,10536,q,,body_roll_rate,0.4263882,body_pitch_rate,-0.1289021,body_yaw_rate,-0.001930037,thrust,0.001,type_mask,0,,sig ,Len,45,crc16,3684
2025-04-10T16:20:09.885,FE, 2, 0, 0,EE, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,21797
2025-04-10T16:20:09.885,FE,1C, 0, 0,EF, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,10585,roll,-0.06561498,pitch,0.01975369,yaw,0.822505,rollspeed,0.0008068265,pitchspeed,-0.003098664,yawspeed,0.003453003,,sig ,Len,36,crc16,40641
2025-04-10T16:20:10.121,FE, 2, 0, 0,F0, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,26317
2025-04-10T16:20:10.121,FE,20, 0, 0,F1, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,10716,q1,0.9158846,q2,-0.03400693,q3,-0.00408936,q4,0.3999781,rollspeed,-0.001312045,pitchspeed,-0.00175606,yawspeed,0.003501122,repr_offset_q,,,sig ,Len,40,crc16,2731
2025-04-10T16:20:10.121,FE, 9, 0, 0,F2, 1, 1,     0,mavlink_heartbeat_t,custom_mode,100925440,type,2,autopilot,12,base_mode,29,system_status,3,mavlink_version,3,,sig ,Len,17,crc16,48921
2025-04-10T16:20:10.127,FE, E, 0, 0,F3, 1, 1,     4,mavlink_ping_t,time_usec,10767530,seq,0,target_system,0,target_component,0,,sig ,Len,22,crc16,18456
2025-04-10T16:20:10.127,FE, 2, 0, 0,F4, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,2491
