2025-03-10T16:35:27.111,FE, 2, 0, 0,2B, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,58525
2025-03-10T16:35:27.111,FE,20, 0, 0,2C, 1, 1,    8D,mavlink_altitude_t,time_usec,14285494,altitude_monotonic,270.3516,altitude_amsl,270.3516,altitude_local,-0.7397722,altitude_relative,-0.7397722,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,40,crc16,20724
2025-03-10T16:35:27.111,FE,25, 0, 0,2D, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,14284,q,,body_roll_rate,0.2692169,body_pitch_rate,-0.1776052,body_yaw_rate,-0.001430072,thrust,0.001,type_mask,0,,sig ,Len,45,crc16,54027
2025-03-10T16:35:27.111,FE,24, 0, 0,2E, 1, 1,    93,mavlink_battery_status_t,current_consumed,0,energy_consumed,-1,temperature,32767,voltages,,current_battery,0,id,0,battery_function,1,type,1,battery_remaining,75,time_remaining,0,charge_state,0,voltages_ext,,mode,0,fault_bitmask,0,,sig ,Len,44,crc16,1858
2025-03-10T16:35:27.111,FE,2A, 0, 0,2F, 1, 1,    E6,mavlink_estimator_status_t,time_usec,14293362,vel_ratio,NaN,pos_horiz_ratio,NaN,pos_vert_ratio,0.01839808,mag_ratio,0.03354592,hagl_ratio,0,tas_ratio,0,pos_horiz_accuracy,0.01224072,pos_vert_accuracy,0.2981085,flags,165,,sig ,Len,50,crc16,47959
2025-03-10T16:35:27.111,FE, 2, 0, 0,30, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,10,crc16,2424
2025-03-10T16:35:27.111,FE,1C, 0, 0,31, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,14311,x,-0.02622358,y,0.01477949,z,0.7383495,vx,-0.05417299,vy,0.04440958,vz,0.09865495,,sig ,Len,36,crc16,5181
2025-03-10T16:35:27.113,FE,1C, 0, 0,32, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,14324,roll,-0.04110078,pitch,0.02734724,yaw,-3.040875,rollspeed,-0.001482097,pitchspeed,-0.001969808,yawspeed,0.003992095,,sig ,Len,36,crc16,4068
2025-03-10T16:35:27.113,FE,20, 0, 0,33, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,14324,q1,-0.05060259,q2,-0.0126187,q3,-0.0212091,q4,0.9984139,rollspeed,-0.001482097,pitchspeed,-0.001969808,yawspeed,0.003992095,repr_offset_q,,,sig ,Len,40,crc16,4532
2025-03-10T16:35:27.113,FE,33, 0, 0,34, 1, 1,    55,mavlink_position_target_local_ned_t,time_boot_ms,14320,x,NaN,y,NaN,z,NaN,vx,NaN,vy,NaN,vz,NaN,afx,0,afy,0,afz,100,yaw,-3.040897,yaw_rate,0,type_mask,63,coordinate_frame,1,,sig ,Len,59,crc16,19855
2025-03-10T16:35:27.113,FE,2A, 0, 0,35, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,14325,chan1_raw,1495,chan2_raw,1510,chan3_raw,1095,chan4_raw,1502,chan5_raw,1499,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,39903
2025-03-10T16:35:27.113,FE, E, 0, 0,36, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,14300,press_abs,981.2599,press_diff,0,temperature,2581,temperature_press_diff,0,,sig ,Len,22,crc16,53910
