2025-03-11T16:02:22.688,FE, 2, 0, 0,F4, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,2491
2025-03-11T16:02:22.688,FE,20, 0, 0,F5, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,26089,q1,0.0418925,q2,-0.02926582,q3,-0.02350864,q4,0.9984167,rollspeed,0.001805267,pitchspeed,0.001606054,yawspeed,0.002867005,repr_offset_q,,,sig ,Len,40,crc16,51357
2025-03-11T16:02:22.689,FE,1C, 0, 0,F6, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,26093,lat,295981726,lon,1063014159,alt,278901,relative_alt,-3,vx,0,vy,0,vz,0,hdg,17511,,sig ,Len,36,crc16,2620
2025-03-11T16:02:22.689,FE,14, 0, 0,F7, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.009399679,alt,278.9015,climb,0.00522999,heading,175,throttle,0,,sig ,Len,28,crc16,24688
2025-03-11T16:02:22.780,FE,1C, 0, 0,F8, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,26161,roll,-0.04951838,pitch,0.05649837,yaw,3.056305,rollspeed,8.550705E-05,pitchspeed,0.0005892691,yawspeed,-0.0001909202,,sig ,Len,36,crc16,4412
2025-03-11T16:02:22.780,FE, 2, 0, 0,F9, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,10228
2025-03-11T16:02:22.780,FE,2A, 0, 0,FA, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,26220,chan1_raw,1495,chan2_raw,1511,chan3_raw,1066,chan4_raw,1502,chan5_raw,1499,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,57768
2025-03-11T16:02:22.891,FE, 2, 0, 0,FB, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,4175
2025-03-11T16:02:22.891,FE,1C, 0, 0,FC, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,26323,roll,-0.04950777,pitch,0.05669693,yaw,3.056242,rollspeed,0.00118424,pitchspeed,0.00230902,yawspeed,-0.002949407,,sig ,Len,36,crc16,12219
2025-03-11T16:02:22.891,FE,20, 0, 0,FD, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,26332,q1,0.04192033,q2,-0.02938788,q3,-0.02349683,q4,0.9984123,rollspeed,0.002994823,pitchspeed,0.003405646,yawspeed,-0.0004011822,repr_offset_q,,,sig ,Len,40,crc16,5246
