2025-03-11T15:49:37.122,FE,33, 0, 0,72, 1, 1,    55,mavlink_position_target_local_ned_t,time_boot_ms,13886,x,NaN,y,NaN,z,NaN,vx,NaN,vy,NaN,vz,NaN,afx,0,afy,0,afz,100,yaw,2.706244,yaw_rate,0,type_mask,63,coordinate_frame,1,,sig ,Len,59,crc16,37726
2025-03-11T15:49:37.122,FE,1C, 0, 0,73, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,13895,roll,0.005157943,pitch,-0.02030211,yaw,2.706234,rollspeed,-0.003092672,pitchspeed,-0.001508927,yawspeed,-0.002059891,,sig ,Len,36,crc16,5711
2025-03-11T15:49:37.197,FE, 2, 0, 0,74, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,36774
2025-03-11T15:49:37.228,FE, 2, 0, 0,75, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,4211
2025-03-11T15:49:37.229,FE,20, 0, 0,76, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,14053,q1,0.2159459,q2,0.01056705,q3,0.0002995887,q4,0.9763481,rollspeed,-0.001347973,pitchspeed,-0.001010954,yawspeed,0.001986717,repr_offset_q,,,sig ,Len,40,crc16,39266
2025-03-11T15:49:37.229,FE,14, 0, 0,77, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.004094191,alt,276.3866,climb,0.001086853,heading,155,throttle,0,,sig ,Len,28,crc16,58184
2025-03-11T15:49:37.383,FE,25, 0, 0,78, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,14094,q,,body_roll_rate,-0.03317368,body_pitch_rate,0.1334893,body_yaw_rate,-0.000180032,thrust,0.001,type_mask,0,,sig ,Len,45,crc16,29829
2025-03-11T15:49:37.383,FE,1C, 0, 0,79, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,14134,roll,0.00506249,pitch,-0.02057635,yaw,2.706081,rollspeed,-0.0008678054,pitchspeed,0.001253288,yawspeed,-0.00207032,,sig ,Len,36,crc16,17140
2025-03-11T15:49:37.383,FE, 2, 0, 0,7A, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,2439
2025-03-11T15:49:37.384,FE,1E, 0, 0,7B, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,14045435,lat,295981661,lon,1063013963,alt,287169,eph,72,epv,127,vel,3,cog,34152,fix_type,3,satellites_visible,25,alt_ellipsoid,0,h_acc,0,v_acc,0,vel_acc,0,hdg_acc,0,yaw,0,,sig ,Len,38,crc16,38817
2025-03-11T15:49:37.385,FE,2A, 0, 0,7C, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,14184,chan1_raw,1495,chan2_raw,1511,chan3_raw,1070,chan4_raw,1502,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1057,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,14787
2025-03-11T15:49:37.554,FE, 2, 0, 0,7D, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,52895
2025-03-11T15:49:37.555,FE, 2, 0, 0,7E, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,26353
2025-03-11T15:49:37.586,FE,1C, 0, 0,7F, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,14364,roll,0.004977633,pitch,-0.02074945,yaw,2.705788,rollspeed,0.001133662,pitchspeed,0.000488723,yawspeed,0.0002649713,,sig ,Len,36,crc16,26220
2025-03-11T15:49:37.586,FE,20, 0, 0,80, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,14413,q1,0.2161732,q2,0.0106891,q3,0.0001677546,q4,0.9762965,rollspeed,-0.0001500609,pitchspeed,-0.001601826,yawspeed,-0.0004137009,repr_offset_q,,,sig ,Len,40,crc16,32675
2025-03-11T15:49:37.788,FE, 2, 0, 0,81, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,59476
