2025-03-13T11:01:20.039,FE,20, 0, 0,16, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,35651,q1,0.1641891,q2,-0.007411801,q3,0.001860442,q4,0.9863994,rollspeed,0.0002739769,pitchspeed,0.001252646,yawspeed,-0.0001768006,repr_offset_q,,,sig ,Len,40,crc16,20449
2025-03-13T11:01:20.039,FE, 2, 0, 0,17, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,33613
2025-03-13T11:01:20.039,FE,1C, 0, 0,18, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,35721,roll,0.001239145,pitch,0.01523437,yaw,2.811734,rollspeed,-0.000119652,pitchspeed,0.000176114,yawspeed,-3.850099E-05,,sig ,Len,36,crc16,43377
2025-03-13T11:01:20.102,FE, 9, 0, 0,19, 1, 1,     0,mavlink_heartbeat_t,custom_mode,67371008,type,2,autopilot,12,base_mode,29,system_status,3,mavlink_version,3,,sig ,Len,17,crc16,34033
2025-03-13T11:01:20.958,FE, 6, 0, 0,CF,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,56496
2025-03-13T11:01:20.958,FE, 6, 0, 0,D0,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,14,crc16,45497
2025-03-13T11:01:20.961,FE, 6, 0, 0,D1,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,34633
2025-03-13T11:01:20.961,FE, 6, 0, 0,D2,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,14,crc16,31226
2025-03-13T11:01:20.962,FE, 6, 0, 0,D3,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,53509
2025-03-13T11:01:20.962,FE, 6, 0, 0,D4,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,14,crc16,29155
2025-03-13T11:01:20.962,FE, 6, 0, 0,D5,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,32430
2025-03-13T11:01:20.962,FE, 6, 0, 0,D6,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,14,crc16,32797
2025-03-13T11:01:20.963,FE, 6, 0, 0,D7,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,324
2025-03-13T11:01:20.963,FE, 6, 0, 0,D8,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,14,crc16,7432
2025-03-13T11:01:20.964,FE, 6, 0, 0,D9,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,14,crc16,47078
2025-03-13T11:01:20.964,FE, 6, 0, 0,DA,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,14,crc16,18773
2025-03-13T11:01:20.964,FE, 6, 0, 0,DB,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,14,crc16,43388
2025-03-13T11:01:20.964,FE, 6, 0, 0,DC,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,14,crc16,2458
2025-03-13T11:01:20.974,FE,2A, 0, 0,1A, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,35790,chan1_raw,1495,chan2_raw,1510,chan3_raw,1056,chan4_raw,1499,chan5_raw,1499,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,50,crc16,4540
2025-03-13T11:01:20.974,FE,25, 0, 0,1B, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,35811,q,,body_roll_rate,-0.008247009,body_pitch_rate,-0.09847176,body_yaw_rate,8.715457E-06,thrust,0.001,type_mask,0,,sig ,Len,45,crc16,24555
2025-03-13T11:01:20.975,FE,14, 0, 0,1C, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.09436464,alt,282.3969,climb,0.07092456,heading,161,throttle,0,,sig ,Len,28,crc16,43020
2025-03-13T11:01:20.975,FE, 2, 0, 0,1D, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,27162
