2025-04-01T10:40:19.608,FE, 2, 0, 0,3A, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,52865
2025-04-01T10:40:19.609,FE,1C, 0, 0,3B, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,53980,roll,-0.1425068,pitch,-0.002943304,yaw,0.07863061,rollspeed,0.0005461134,pitchspeed,0.0001972733,yawspeed,-0.001199046,,sig ,Len,36,crc16,63691
2025-04-01T10:40:19.609,FE,14, 0, 0,3C, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.04578729,alt,297.0519,climb,-0.1473433,heading,4,throttle,0,,sig ,Len,28,crc16,61395
2025-04-01T10:40:19.609,FE,20, 0, 0,3D, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,54061,q1,0.9966925,q2,-0.07109319,q3,-0.004267578,q4,0.03913588,rollspeed,-0.0007610675,pitchspeed,0.000170655,yawspeed,-0.0005384603,repr_offset_q,,,sig ,Len,40,crc16,48184
2025-04-01T10:40:19.670,FE, 2, 0, 0,3E, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,41463
2025-04-01T10:40:19.795,FE, 2, 0, 0,3F, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,15906
2025-04-01T10:40:19.811,FE,1C, 0, 0,40, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,54201,roll,-0.1425747,pitch,-0.00290526,yaw,0.07868546,rollspeed,-0.001192703,pitchspeed,8.430565E-06,yawspeed,-0.000907745,,sig ,Len,36,crc16,17856
2025-04-01T10:40:19.811,FE,1C, 0, 0,41, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,54224,lat,295981852,lon,1063015217,alt,296992,relative_alt,-295,vx,-4,vy,1,vz,14,hdg,451,,sig ,Len,36,crc16,47301
2025-04-01T10:40:19.905,FE, 2, 0, 0,42, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,289
2025-04-01T10:40:19.906,FE,20, 0, 0,43, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,54390,q1,0.9966893,q2,-0.07112544,q3,-0.004230631,q4,0.03916591,rollspeed,0.001459388,pitchspeed,0.004343676,yawspeed,-0.0003783668,repr_offset_q,,,sig ,Len,40,crc16,63068
2025-04-01T10:40:19.920,FE, 2, 0, 0,44, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,23020
2025-04-01T10:40:19.921,FE,1C, 0, 0,45, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,54422,roll,-0.1425363,pitch,-0.002842563,yaw,0.07874048,rollspeed,0.002875373,pitchspeed,-0.0004791328,yawspeed,0.0002105634,,sig ,Len,36,crc16,36307
2025-04-01T10:40:20.137,FE, 2, 0, 0,46, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,28247
2025-04-01T10:40:20.137,FE, 2, 0, 0,47, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10,crc16,61826
2025-04-01T10:40:20.153,FE,1C, 0, 0,48, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,54638,roll,-0.1425232,pitch,-0.002717904,yaw,0.07875901,rollspeed,-0.0003741377,pitchspeed,-0.002153675,yawspeed,-0.0008740936,,sig ,Len,36,crc16,6473
