2025-04-01T11:00:59.541,FD,11, 0, 0,D4, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.07347385,alt,297.1439,climb,-0.1732067,heading,168,throttle,0,,sig ,Len,29,crc16,11752
2025-04-01T11:00:59.541,FD, 1, 0, 0,D5, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,43674
2025-04-01T11:00:59.695,FD,20, 0, 0,D6, 1, 1,    8D,mavlink_altitude_t,time_usec,155339736,altitude_monotonic,168.6751,altitude_amsl,297.1409,altitude_local,8.321891,altitude_relative,0.421196,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,44,crc16,15796
2025-04-01T11:00:59.695,FD, 2, 0, 0,D7, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,14,crc16,56788
2025-04-01T11:00:59.695,FD,1C, 0, 0,D8, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,155339,x,-3.561873,y,13.41689,z,-8.321891,vx,-0.04986528,vy,-0.05480802,vz,0.175623,,sig ,Len,40,crc16,5706
2025-04-01T11:00:59.695,FD,3B, 0, 0,D9, 1, 1,  3265,mavlink_open_drone_id_location_t,latitude,295981592,longitude,1063016113,altitude_barometric,168.6751,altitude_geodetic,298.255,height,0.4212036,timestamp,56.75,direction,4000,speed_horizontal,4,speed_vertical,-18,target_system,0,target_component,0,id_or_mac,,status,1,height_reference,0,horizontal_accuracy,12,vertical_accuracy,5,barometer_accuracy,1,speed_accuracy,4,timestamp_accuracy,10,,sig ,Len,71,crc16,16337
2025-04-01T11:00:59.695,FD, E, 0, 0,DA, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,155300,press_abs,993.15,press_diff,0,temperature,1902,temperature_press_diff,0,,sig ,Len,26,crc16,41287
2025-04-01T11:00:59.697,FD,28, 0, 0,DB, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,35717165,onboard_control_sensors_enabled,35717165,onboard_control_sensors_health,841056319,load,266,voltage_battery,16467,current_battery,0,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,87,,sig ,Len,52,crc16,60072
2025-04-01T11:00:59.698,FD, 1, 0, 0,DE, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,3574
2025-04-01T11:00:59.699,FD,1C, 0, 0,E0, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,155429,lat,295981607,lon,1063016124,alt,297138,relative_alt,418,vx,-4,vy,-5,vz,17,hdg,16803,,sig ,Len,40,crc16,1345
2025-04-01T11:00:59.727,FD,1C, 0, 0,E1, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,155452,roll,0.1413447,pitch,-0.03068407,yaw,2.932626,rollspeed,0.002967564,pitchspeed,9.000069E-05,yawspeed,0.001697864,,sig ,Len,40,crc16,49913
2025-04-01T11:00:59.742,FD,20, 0, 0,E2, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,155483,q1,0.1030252,q2,0.02260239,q3,0.0686102,q4,0.9920522,rollspeed,-0.0008693659,pitchspeed,-0.002913375,yawspeed,-0.0009155952,repr_offset_q,,,sig ,Len,44,crc16,7304
2025-04-01T11:00:59.743,FD, 1, 0, 0,E3, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,23203
2025-04-01T11:00:59.837,FD, 1, 0, 0,E4, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,50861
2025-04-01T11:00:59.979,FD,1C, 0, 0,E5, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,155690,roll,0.1413143,pitch,-0.03064541,yaw,2.931475,rollspeed,0.0007986182,pitchspeed,-0.00192547,yawspeed,-0.0004720678,,sig ,Len,40,crc16,46867
2025-04-01T11:00:59.979,FD,2A, 0, 0,E6, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,155719,chan1_raw,1495,chan2_raw,1511,chan3_raw,1340,chan4_raw,1499,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,64002
2025-04-01T11:00:59.979,FD, 1, 0, 0,E7, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,19581
2025-04-01T11:01:00.073,FD, 9, 0, 0,E8, 1, 1,     0,mavlink_heartbeat_t,custom_mode,67371008,type,2,autopilot,12,base_mode,29,system_status,3,mavlink_version,3,,sig ,Len,21,crc16,43495
2025-04-01T11:01:00.088,FD,20, 0, 0,E9, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,155830,q1,0.1039856,q2,0.02257555,q3,0.06849856,q4,0.9919603,rollspeed,0.002235435,pitchspeed,0.006107747,yawspeed,0.002215781,repr_offset_q,,,sig ,Len,44,crc16,9287
2025-04-01T11:01:00.088,FD, 1, 0, 0,EA, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,63136
2025-04-01T11:01:00.528,FD, 6, 0, 0,86,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,59200
2025-04-01T11:01:00.529,FD, 6, 0, 0,87,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,58093
2025-04-01T11:01:00.531,FD, 6, 0, 0,88,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,46247
2025-04-01T11:01:00.531,FD, 6, 0, 0,89,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,45322
2025-04-01T11:01:00.532,FD, 6, 0, 0,8A,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,17043
2025-04-01T11:01:00.532,FD, 6, 0, 0,8B,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,18238
2025-04-01T11:01:00.532,FD, 6, 0, 0,8C,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,1441
2025-04-01T11:01:00.533,FD, 6, 0, 0,8D,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,12
2025-04-01T11:01:00.533,FD, 6, 0, 0,8E,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,55859
2025-04-01T11:01:00.533,FD, 6, 0, 0,8F,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,57246
2025-04-01T11:01:00.535,FD, 6, 0, 0,90,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,20250
2025-04-01T11:01:00.535,FD, 6, 0, 0,91,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,19127
2025-04-01T11:01:00.536,FD, 6, 0, 0,92,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,61944
2025-04-01T11:01:00.536,FD, 6, 0, 0,93,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,62549
2025-04-01T11:01:00.544,FE, 9, 0, 0,94,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17,crc16,57752
2025-04-01T11:01:00.544,FD,46, 0, 0,EB, 1, 1,   154,mavlink_utm_global_position_t,time,1743476457381303,lat,295981604,lon,1063016123,alt,270522,relative_alt,0,next_lat,0,next_lon,0,next_alt,0,vx,-4,vy,-5,vz,17,h_acc,1173,v_acc,2922,vel_acc,14,update_rate,0,uas_id,,flight_state,1,flags,111,,sig ,Len,82,crc16,2513
2025-04-01T11:01:00.544,FD,1C, 0, 0,EC, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,155933,roll,0.1410886,pitch,-0.03048648,yaw,2.930006,rollspeed,0.0005518426,pitchspeed,0.001165509,yawspeed,-0.0001743205,,sig ,Len,40,crc16,44009
2025-04-01T11:01:00.544,FD, 1, 0, 0,ED, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,27310
2025-04-01T11:01:00.544,FD, 1, 0, 0,EE, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,57470
2025-04-01T11:01:00.544,FD,1C, 0, 0,EF, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,156141,lat,295981603,lon,1063016122,alt,297163,relative_alt,444,vx,-4,vy,-5,vz,16,hdg,16782,,sig ,Len,40,crc16,33998
2025-04-01T11:01:00.544,FD,11, 0, 0,F0, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.07004037,alt,297.1653,climb,-0.1656569,heading,167,throttle,0,,sig ,Len,29,crc16,7154
2025-04-01T11:01:00.544,FD,1C, 0, 0,F1, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,156163,roll,0.1411015,pitch,-0.03042855,yaw,2.929004,rollspeed,0.0008520551,pitchspeed,-0.001836056,yawspeed,0.002693436,,sig ,Len,40,crc16,29330
2025-04-01T11:01:00.544,FD, 1, 0, 0,F2, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,32868
2025-04-01T11:01:00.545,FD,20, 0, 0,F3, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,156190,q1,0.1048087,q2,0.02258986,q3,0.06847105,q4,0.9918753,rollspeed,0.0009823611,pitchspeed,-0.001590155,yawspeed,0.002487741,repr_offset_q,,,sig ,Len,44,crc16,46193
2025-04-01T11:01:00.545,FD, 1, 0, 0,F4, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,40405
2025-04-01T11:01:00.651,FD, 1, 0, 0,F5, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,7274
