2025-03-31T15:53:56.674,FD, 1, 0, 0,2D, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,50365
2025-03-31T15:53:56.674,FD,1C, 0, 0,2E, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,372982,roll,0.003193289,pitch,-0.1331347,yaw,0.07001919,rollspeed,0.000251896,pitchspeed,0.004390472,yawspeed,0.003952946,,sig ,Len,40,crc16,39757
2025-03-31T15:53:56.674,FD,20, 0, 0,2F, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,372991,q1,0.9971685,q2,0.003907932,q3,-0.06642396,q4,0.03503776,rollspeed,-0.0001228338,pitchspeed,0.001196641,yawspeed,0.001373543,repr_offset_q,,,sig ,Len,44,crc16,33526
2025-03-31T15:53:56.674,FD,1C, 0, 0,30, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,372986,lat,295982757,lon,1063015548,alt,288215,relative_alt,370,vx,4,vy,0,vz,-17,hdg,401,,sig ,Len,40,crc16,61006
2025-03-31T15:53:56.675,FD,46, 0, 0,31, 1, 1,   154,mavlink_utm_global_position_t,time,1743407634142373,lat,295982757,lon,1063015548,alt,262045,relative_alt,0,next_lat,0,next_lon,0,next_alt,0,vx,4,vy,0,vz,-17,h_acc,2105,v_acc,7613,vel_acc,14,update_rate,0,uas_id,,flight_state,1,flags,111,,sig ,Len,82,crc16,34956
2025-03-31T15:53:56.675,FD, 1, 0, 0,32, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,11895
2025-03-31T15:53:56.860,FD, 1, 0, 0,33, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,45000
2025-03-31T15:53:56.890,FD,1C, 0, 0,34, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373144,roll,0.003266123,pitch,-0.1331927,yaw,0.07043632,rollspeed,-0.0002928982,pitchspeed,0.0002433261,yawspeed,0.003500566,,sig ,Len,40,crc16,1447
2025-03-31T15:53:56.890,FD,2A, 0, 0,35, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,373126,chan1_raw,1495,chan2_raw,1511,chan3_raw,1099,chan4_raw,1501,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,29277
2025-03-31T15:53:56.890,FD,20, 0, 0,36, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,373229,q1,0.9971564,q2,0.004024772,q3,-0.06643172,q4,0.03535214,rollspeed,0.002951119,pitchspeed,0.0007509784,yawspeed,0.002988991,repr_offset_q,,,sig ,Len,44,crc16,24604
2025-03-31T15:53:56.890,FD, 1, 0, 0,37, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,47382
2025-03-31T15:53:56.969,FD,11, 0, 0,38, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.03901754,alt,288.2871,climb,0.1727827,heading,4,throttle,0,,sig ,Len,29,crc16,28998
2025-03-31T15:53:56.984,FD,1C, 0, 0,39, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373301,roll,0.003405252,pitch,-0.1331868,yaw,0.07083099,rollspeed,0.002628022,pitchspeed,-0.0007219429,yawspeed,0.003446067,,sig ,Len,40,crc16,52614
2025-03-31T15:53:56.984,FD,24, 0, 0,3A, 1, 1,    53,mavlink_attitude_target_t,time_boot_ms,373347,q,,body_roll_rate,-0.0213278,body_pitch_rate,0.8653772,body_yaw_rate,-0.0006650839,thrust,0.001,type_mask,0,,sig ,Len,48,crc16,8706
2025-03-31T15:53:56.984,FD, 1, 0, 0,3B, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,33396
2025-03-31T15:53:57.174,FD,33, 0, 0,3C, 1, 1,    55,mavlink_position_target_local_ned_t,time_boot_ms,373383,x,NaN,y,NaN,z,NaN,vx,NaN,vy,NaN,vz,NaN,afx,0,afy,0,afz,100,yaw,0.0710757,yaw_rate,0,type_mask,63,coordinate_frame,1,,sig ,Len,63,crc16,30428
2025-03-31T15:53:57.174,FD,20, 0, 0,3D, 1, 1,    8D,mavlink_altitude_t,time_usec,373393475,altitude_monotonic,192.8893,altitude_amsl,288.3153,altitude_local,48.70348,altitude_relative,0.01014709,altitude_terrain,NaN,bottom_clearance,NaN,,sig ,Len,44,crc16,40577
2025-03-31T15:53:57.174,FD, 2, 0, 0,3E, 1, 1,    F5,mavlink_extended_sys_state_t,vtol_state,0,landed_state,1,,sig ,Len,14,crc16,14958
2025-03-31T15:53:57.174,FD,1C, 0, 0,3F, 1, 1,    20,mavlink_local_position_ned_t,time_boot_ms,373392,x,-13.59336,y,4.788837,z,-48.70348,vx,0.03736046,vy,0.005010342,vz,-0.1705354,,sig ,Len,40,crc16,23722
2025-03-31T15:53:57.174,FD,3B, 0, 0,40, 1, 1,  3265,mavlink_open_drone_id_location_t,latitude,295982795,longitude,1063015552,altitude_barometric,192.8893,altitude_geodetic,289.091,height,0.01239014,timestamp,3234.499,direction,9000,speed_horizontal,1,speed_vertical,6,target_system,0,target_component,0,id_or_mac,,status,1,height_reference,0,horizontal_accuracy,12,vertical_accuracy,5,barometer_accuracy,1,speed_accuracy,4,timestamp_accuracy,10,,sig ,Len,71,crc16,59330
2025-03-31T15:53:57.174,FD, E, 0, 0,41, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,373351,press_abs,990.28,press_diff,0,temperature,1837,temperature_press_diff,0,,sig ,Len,26,crc16,37072
2025-03-31T15:53:57.174,FD,28, 0, 0,42, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,35717165,onboard_control_sensors_enabled,35717165,onboard_control_sensors_health,841056319,load,267,voltage_battery,16071,current_battery,0,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,70,,sig ,Len,52,crc16,63350
2025-03-31T15:53:57.175,FD, 1, 0, 0,45, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,14848
2025-03-31T15:53:57.175,FD,1C, 0, 0,46, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373468,roll,0.00324802,pitch,-0.133367,yaw,0.07131808,rollspeed,-0.0001508847,pitchspeed,-0.001607391,yawspeed,0.001768092,,sig ,Len,40,crc16,46497
2025-03-31T15:53:57.189,FD,20, 0, 0,47, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,373477,q1,0.9971369,q2,0.003992011,q3,-0.06654426,q4,0.03569448,rollspeed,-0.001062989,pitchspeed,-0.002353086,yawspeed,0.003604864,repr_offset_q,,,sig ,Len,44,crc16,59961
2025-03-31T15:53:57.189,FD,1C, 0, 0,48, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,373473,lat,295982764,lon,1063015549,alt,288334,relative_alt,29,vx,3,vy,0,vz,-16,hdg,408,,sig ,Len,40,crc16,47252
2025-03-31T15:53:57.220,FD,29, 0, 0,49, 1, 1,    93,mavlink_battery_status_t,current_consumed,0,energy_consumed,-1,temperature,32767,voltages,,current_battery,0,id,0,battery_function,1,type,1,battery_remaining,70,time_remaining,0,charge_state,1,voltages_ext,,mode,0,fault_bitmask,0,,sig ,Len,53,crc16,38289
2025-03-31T15:53:57.220,FD,2A, 0, 0,4A, 1, 1,    E6,mavlink_estimator_status_t,time_usec,373536144,vel_ratio,0.05630603,pos_horiz_ratio,0.1124304,pos_vert_ratio,0.1079112,mag_ratio,0.02419711,hagl_ratio,0,tas_ratio,0,pos_horiz_accuracy,0.2110077,pos_vert_accuracy,0.2269684,flags,831,,sig ,Len,54,crc16,15242
2025-03-31T15:53:57.220,FD, 1, 0, 0,4B, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,2573
2025-03-31T15:53:57.346,FD,2A, 0, 0,4C, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,373614,chan1_raw,1495,chan2_raw,1511,chan3_raw,1099,chan4_raw,1501,chan5_raw,1933,chan6_raw,1065,chan7_raw,1065,chan8_raw,1065,chan9_raw,1065,chan10_raw,1932,chan11_raw,1542,chan12_raw,1542,chan13_raw,1514,chan14_raw,1514,chan15_raw,1514,chan16_raw,1514,chan17_raw,998,chan18_raw,998,chancount,18,rssi,45,,sig ,Len,54,crc16,50673
2025-03-31T15:53:57.346,FD,1C, 0, 0,4D, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373626,roll,0.00329577,pitch,-0.1332841,yaw,0.07184967,rollspeed,0.0005797783,pitchspeed,0.0001701767,yawspeed,0.003234873,,sig ,Len,40,crc16,43167
2025-03-31T15:53:57.346,FD, 1, 0, 0,4E, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,40300
2025-03-31T15:53:57.454,FD,20, 0, 0,4F, 1, 1,    1F,mavlink_attitude_quaternion_t,time_boot_ms,373716,q1,0.9971237,q2,0.004075098,q3,-0.06651429,q4,0.03610878,rollspeed,0.001637856,pitchspeed,-0.0003754726,yawspeed,0.003643836,repr_offset_q,,,sig ,Len,44,crc16,28038
2025-03-31T15:53:57.454,FD, 9, 0, 0,50, 1, 1,     0,mavlink_heartbeat_t,custom_mode,196608,type,2,autopilot,12,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,21,crc16,17732
2025-03-31T15:53:57.454,FD,1C, 0, 0,51, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,373788,roll,0.003321994,pitch,-0.1333599,yaw,0.07241698,rollspeed,0.000123193,pitchspeed,-0.001136673,yawspeed,0.004142797,,sig ,Len,40,crc16,46891
2025-03-31T15:53:57.454,FD, 1, 0, 0,52, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,64886
2025-03-31T15:53:57.454,FD,2B, 0, 0,53, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,373753436,lat,295982800,lon,1063015553,alt,289159,eph,68,epv,120,vel,1,cog,33975,fix_type,3,satellites_visible,22,alt_ellipsoid,262404,h_acc,638,v_acc,1171,vel_acc,150,hdg_acc,0,yaw,0,,sig ,Len,55,crc16,48835
2025-03-31T15:53:57.595,FD, 6, 0, 0,E0,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,11359
2025-03-31T15:53:57.595,FD, 6, 0, 0,E1,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,2,start_stop,1,,sig ,Len,18,crc16,10738
2025-03-31T15:53:57.596,FD, 6, 0, 0,E2,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,17508
2025-03-31T15:53:57.596,FD, 6, 0, 0,E3,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,6,start_stop,1,,sig ,Len,18,crc16,16841
2025-03-31T15:53:57.596,FD, 6, 0, 0,E4,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,42212
2025-03-31T15:53:57.596,FD, 6, 0, 0,E5,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,10,start_stop,1,,sig ,Len,18,crc16,41289
2025-03-31T15:53:57.598,FD, 6, 0, 0,E6,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,62818
2025-03-31T15:53:57.598,FD, 6, 0, 0,E7,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,4,target_system,1,target_component,1,req_stream_id,11,start_stop,1,,sig ,Len,18,crc16,61647
2025-03-31T15:53:57.599,FD, 6, 0, 0,E8,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,4396
2025-03-31T15:53:57.599,FD, 6, 0, 0,E9,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,12,start_stop,1,,sig ,Len,18,crc16,5249
2025-03-31T15:53:57.600,FD, 6, 0, 0,EA,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,58633
2025-03-31T15:53:57.600,FD, 6, 0, 0,EB,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,1,start_stop,1,,sig ,Len,18,crc16,57508
2025-03-31T15:53:57.600,FD, 6, 0, 0,EC,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,19807
2025-03-31T15:53:57.600,FD, 6, 0, 0,ED,FF,BE,    42,mavlink_request_data_stream_t,req_message_rate,2,target_system,1,target_component,1,req_stream_id,3,start_stop,1,,sig ,Len,18,crc16,18674
2025-03-31T15:53:57.613,FE, 9, 0, 0,EE,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17,crc16,49960
2025-03-31T15:53:57.613,FD,11, 0, 0,54, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.03350931,alt,288.4201,climb,0.1620094,heading,4,throttle,0,,sig ,Len,29,crc16,50821
2025-03-31T15:53:57.613,FD, 1, 0, 0,55, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,24952
